index,exposure_start,exposure_end,client_start,client_end
10572,228.246836252,228.256519141,1609339485.0906754,1609339485.0949912
10573,228.25659766,228.266322456,1609339485.0950513,1609339485.1065063
10574,228.266397382,228.278667548,1609339485.1065753,1609339485.1179395
10575,228.278742585,228.287781697,1609339485.1180093,1609339485.141238
10576,228.287856197,228.298848604,1609339485.141318,1609339485.1454153
10577,228.298923123,228.312005382,1609339485.1454756,1609339485.148826
10578,228.312081937,228.321096011,1609339485.148889,1609339485.1632326
10579,228.321169585,228.332216419,1609339485.1633074,1609339485.18473
10580,228.332291567,228.346020234,1609339485.1847856,1609339485.1870482
10581,228.346100011,228.355200252,1609339485.1870906,1609339485.1915638
10582,228.355274178,228.366030548,1609339485.191609,1609339485.2184849
10583,228.366104937,228.378513567,1609339485.2204883,1609339485.2208018
10584,228.378588863,228.387593826,1609339485.2208426,1609339485.2259457
10585,228.387667197,228.398718919,1609339485.2260263,1609339485.2418542
10586,228.3987929,228.413155197,1609339485.2419348,1609339485.2474697
10587,228.413229197,228.421007548,1609339485.2475576,1609339485.247855
10588,228.421080493,228.434234419,1609339485.2479138,1609339485.2618508
10589,228.434337808,228.4475964,1609339485.2619708,1609339485.2962894
10590,228.44770153,228.456679993,1609339485.2963607,1609339485.303904
10591,228.456786919,228.467784622,1609339485.3039875,1609339485.3179302
10592,228.467889215,228.480958252,1609339485.3180003,1609339485.3205323
10593,228.481066104,228.489711437,1609339485.3205912,1609339485.3230228
10594,228.489819937,228.501285382,1609339485.3230796,1609339485.3350995
10595,228.501394474,228.514029215,1609339485.335184,1609339485.3490496
10596,228.514134326,228.522863845,1609339485.3491457,1609339485.357229
10597,228.523885456,228.535138141,1609339485.3572965,1609339485.3683658
10598,228.535245141,228.547285326,1609339485.3684578,1609339485.380074
10599,228.547390956,228.556682233,1609339485.3801434,1609339485.3916736
10600,228.557201752,228.568616011,1609339485.391726,1609339485.4016924
10601,228.568728437,228.582723252,1609339485.4017467,1609339485.417708
10602,228.582827141,228.589532696,1609339485.4177718,1609339485.4223065
10603,228.589637678,228.600849289,1609339485.4223495,1609339485.4352298
10604,228.600956382,228.614017196,1609339485.4352853,1609339485.445843
10605,228.614123067,228.622724826,1609339485.445893,1609339485.4611926
10606,228.62283277,228.634172585,1609339485.4612455,1609339485.4679615
10607,228.634278307,228.647182548,1609339485.4680154,1609339485.495261
10608,228.6472854,228.656062956,1609339485.4953144,1609339485.4954443
10609,228.656169419,228.668405604,1609339485.4954715,1609339485.5082839
10610,228.668508919,228.68159477,1609339485.5083368,1609339485.5145147
10611,228.681699733,228.6892514,1609339485.5145652,1609339485.5267327
10612,228.68935627,228.701489382,1609339485.5267842,1609339485.5345469
10613,228.70159727,228.713700344,1609339485.534599,1609339485.5501146
10614,228.713805493,228.722633252,1609339485.5501773,1609339485.5567806
10615,228.722743789,228.7340229,1609339485.5568268,1609339485.567839
10616,228.734130196,228.74898503,1609339485.5678935,1609339485.5845706
10617,228.749090178,228.756028233,1609339485.584594,1609339485.6106887
10618,228.756133307,228.769448585,1609339485.6107209,1609339485.6135595
10619,228.769563937,228.780217437,1609339485.6135824,1609339485.628253
10620,228.78032877,228.789050178,1609339485.6282985,1609339485.63052
10621,228.789156974,228.800421085,1609339485.6305642,1609339485.635847
10622,228.800527807,228.813499067,1609339485.6358962,1609339485.6459205
10623,228.813603085,228.8224219,1609339485.6459854,1609339485.659744
10624,228.822529437,228.833790344,1609339485.659814,1609339485.6677873
10625,228.833901752,228.846687307,1609339485.6678612,1609339485.683226
10626,228.846792585,228.855697456,1609339485.6833172,1609339485.6904387
10627,228.855805715,228.866954233,1609339485.690511,1609339485.701143
10628,228.867057678,228.879975011,1609339485.7012186,1609339485.7136233
10629,228.88012677,228.888919881,1609339485.7136993,1609339485.7246046
10630,228.889025974,228.900360289,1609339485.7246792,1609339485.7348032
10631,228.900470789,228.915263233,1609339485.734879,1609339485.750567
10632,228.915368993,228.9223239,1609339485.7506442,1609339485.7614963
10633,228.922430511,228.933527381,1609339485.7615705,1609339485.767949
10634,228.933635344,228.946588252,1609339485.7680259,1609339485.7830172
10635,228.946696455,228.955448881,1609339485.7830935,1609339485.7912865
10636,228.955560992,228.966737752,1609339485.7913597,1609339485.8030002
10637,228.966843641,228.979819807,1609339485.803076,1609339485.8158479
10638,228.979923104,228.988679622,1609339485.815922,1609339485.8387213
10639,228.988792289,229.00006277,1609339485.8387802,1609339485.8413136
10640,229.000171307,229.014209215,1609339485.8413608,1609339485.8457153
10641,229.014317085,229.022000344,1609339485.8457658,1609339485.861289
10642,229.022105659,229.033311122,1609339485.8613474,1609339485.8628516
10643,229.033414178,229.046401233,1609339485.8628998,1609339485.8716323
10644,229.046510678,229.055322659,1609339485.8716867,1609339485.882652
10645,229.055429937,229.066725807,1609339485.882722,1609339485.9048991
10646,229.066837604,229.085126715,1609339485.9049532,1609339485.9101496
10647,229.085230733,229.114025678,1609339485.91024,1609339485.9467776
10648,229.114131344,229.121902159,1609339485.9468753,1609339485.9588938
10649,229.1220079,229.133201066,1609339485.9589734,1609339485.967108
10650,229.133306344,229.148185733,1609339485.9671736,1609339485.9831986
10651,229.148289715,229.155192937,1609339485.983261,1609339485.987239
10652,229.155299122,229.166361566,1609339485.987287,1609339485.9973025
10653,229.166468122,229.181887363,1609339485.997353,1609339486.0087285
10654,229.182001289,229.188337548,1609339486.0087798,1609339486.014474
10655,229.188442863,229.199734733,1609339486.0145254,1609339486.0251045
10656,229.199837196,229.212733918,1609339486.025156,1609339486.0380638
10657,229.21283714,229.221732696,1609339486.0381174,1609339486.0473156
10658,229.221837752,229.233004918,1609339486.0473664,1609339486.058322
10659,229.233109511,229.245993752,1609339486.0583732,1609339486.0713775
10660,229.246096418,229.254907048,1609339486.0714319,1609339486.0804672
10661,229.255012363,229.266160066,1609339486.0805209,1609339486.0942087
10662,229.26626377,229.281462381,1609339486.0942624,1609339486.1067677
10663,229.281566863,229.288125955,1609339486.1068215,1609339486.1145642
10664,229.288227992,229.299439474,1609339486.114614,1609339486.1251268
10665,229.29954177,229.315486363,1609339486.1251774,1609339486.1409323
10666,229.315593437,229.321598677,1609339486.1409862,1609339486.147096
10667,229.321705677,229.332935363,1609339486.147154,1609339486.1583583
10668,229.333037437,229.3457589,1609339486.15841,1609339486.171072
10669,229.345862955,229.354714937,1609339486.1711247,1609339486.180118
10670,229.354833548,229.366025863,1609339486.180169,1609339486.1913278
10671,229.366130807,229.379286251,1609339486.19138,1609339486.2051377
10672,229.379391955,229.389689659,1609339486.2051916,1609339486.2150152
10673,229.389794214,229.399085974,1609339486.2150686,1609339486.2246747
10674,229.399191474,229.412365326,1609339486.2264912,1609339486.2378109
10675,229.412468029,229.421642011,1609339486.2378657,1609339486.247107
10676,229.421746585,229.432901529,1609339486.2471697,1609339486.258354
10677,229.433008733,229.445577103,1609339486.2584074,1609339486.27095
10678,229.44568027,229.454642622,1609339486.2710052,1609339486.2801175
10679,229.454747307,229.465796363,1609339486.2801857,1609339486.2919183
10680,229.465898474,229.480953288,1609339486.291983,1609339486.3064396
10681,229.481059585,229.513191455,1609339486.3065083,1609339486.3387609
10682,229.513294751,229.521132974,1609339486.3388257,1609339486.3465762
10683,229.521245511,229.532470418,1609339486.3466403,1609339486.3580449
10684,229.532572863,229.547360288,1609339486.35811,1609339486.3734791
10685,229.5474619,229.554404381,1609339486.373547,1609339486.3803122
10686,229.554543751,229.56562464,1609339486.3803759,1609339486.391127
10687,229.565729196,229.578676474,1609339486.3911932,1609339486.4042404
10688,229.578779122,229.589948659,1609339486.4043095,1609339486.4155922
10689,229.590128696,229.598925696,1609339486.4156857,1609339486.427617
10690,229.599032529,229.613086251,1609339486.427684,1609339486.4393024
10691,229.613190862,229.621031603,1609339486.4393697,1609339486.4463398
10692,229.621143974,229.632438399,1609339486.446414,1609339486.4578555
10693,229.632543548,229.645308622,1609339486.457922,1609339486.4725037
10694,229.645411325,229.654238937,1609339486.4725566,1609339486.4797647
10695,229.654341325,229.665422881,1609339486.479813,1609339486.4911518
10696,229.665527029,229.678502862,1609339486.4912016,1609339486.5071766
10697,229.678608455,229.687376511,1609339486.5072277,1609339486.514205
10698,229.687479307,229.69872514,1609339486.5142686,1609339486.5241532
10699,229.698829381,229.713806029,1609339486.5242023,1609339486.5393877
10700,229.713908122,229.720960862,1609339486.53944,1609339486.5464706
10701,229.721075455,229.732574511,1609339486.546528,1609339486.5582433
10702,229.732681122,229.745156288,1609339486.558293,1609339486.5709274
10703,229.745259159,229.754063066,1609339486.5709798,1609339486.5794017
10704,229.754175862,229.765278085,1609339486.5794506,1609339486.5912507
10705,229.76538277,229.778299696,1609339486.5913012,1609339486.6054037
10706,229.778403085,229.787238159,1609339486.605455,1609339486.6134627
10707,229.787340844,229.799549418,1609339486.613513,1609339486.6248705
10708,229.799653085,229.811772196,1609339486.6249185,1609339486.645425
10709,229.811899807,229.825939899,1609339486.6454856,1609339486.652833
10710,229.826117436,229.858689288,1609339486.652883,1609339486.684555
10711,229.858806622,229.864924825,1609339486.6846201,1609339486.6904309
10712,229.865026066,229.876112733,1609339486.690489,1609339486.7014844
10713,229.876214547,229.88892127,1609339486.701545,1609339486.7163393
10714,229.889023085,229.899063862,1609339486.7164075,1609339486.7285347
10715,229.899163936,229.909519325,1609339486.7285986,1609339486.7356734
10716,229.909643899,229.923419677,1609339486.7357337,1609339486.7488117
10717,229.923535177,229.931990362,1609339486.748875,1609339486.75729
10718,229.932098196,229.940731566,1609339486.7573483,1609339486.7656124
10719,229.940806418,229.953427362,1609339486.7656748,1609339486.7782202
10720,229.953503251,229.962637214,1609339486.7782671,1609339486.787506
10721,229.962711436,229.973611455,1609339486.7875435,1609339486.7984095
10722,229.97368614,229.986727159,1609339486.7984557,1609339486.815142
10723,229.986806807,229.995786381,1609339486.8151817,1609339486.8228714
10724,229.99585901,230.007222529,1609339486.8229046,1609339486.8319764
10725,230.007296936,230.021571677,1609339486.8320158,1609339486.84667
10726,230.02164727,230.029785547,1609339486.8467107,1609339486.854647
10727,230.029859862,230.040212362,1609339486.8546839,1609339486.8651774
10728,230.040289807,230.053154566,1609339486.8652177,1609339486.878642
10729,230.053229658,230.062353047,1609339486.878682,1609339486.8874488
10730,230.06242427,230.073435696,1609339486.8874853,1609339486.8981953
10731,230.073508029,230.086601584,1609339486.8982356,1609339486.9135766
10732,230.086676344,230.096229788,1609339486.913618,1609339486.922363
10733,230.096308751,230.10669601,1609339486.9223995,1609339486.9313884
10734,230.10676727,230.119690658,1609339486.9314268,1609339486.9443898
10735,230.119766177,230.128965529,1609339486.944426,1609339486.9538338
10736,230.129039233,230.139973918,1609339486.953872,1609339486.964728
10737,230.140084955,230.153132621,1609339486.9647667,1609339486.9791765
10738,230.153207529,230.162831955,1609339486.9792166,1609339486.9876363
10739,230.162907214,230.173231177,1609339486.987674,1609339486.998206
10740,230.173302399,230.187832399,1609339486.9982455,1609339487.0145628
10741,230.187907529,230.196066936,1609339487.0146034,1609339487.0211258
10742,230.196146251,230.206512288,1609339487.0211568,1609339487.0311863
10743,230.206585066,230.219694936,1609339487.0312274,1609339487.0447683
10744,230.219768529,230.229285251,1609339487.0448396,1609339487.0544066
10745,230.229356955,230.239787825,1609339487.0544763,1609339487.064713
10746,230.239860344,230.253795695,1609339487.064796,1609339487.0789676
10747,230.253868232,230.262810677,1609339487.0790389,1609339487.087911
10748,230.262884862,230.273097881,1609339487.0879812,1609339487.097948
10749,230.27317151,230.286092251,1609339487.0980186,1609339487.1112466
10750,230.286168862,230.295269121,1609339487.1113005,1609339487.1201582
10751,230.295342029,230.306306658,1609339487.1202207,1609339487.1315503
10752,230.306378121,230.31932364,1609339487.131604,1609339487.144553
10753,230.319398492,230.328539973,1609339487.1446068,1609339487.1538289
10754,230.328611936,230.339607121,1609339487.1538837,1609339487.1644752
10755,230.33967914,230.354134103,1609339487.1645286,1609339487.179233
10756,230.354204306,230.362711121,1609339487.1792893,1609339487.1876347
10757,230.362785288,230.372875751,1609339487.187697,1609339487.1976812
10758,230.372948899,230.385957566,1609339487.1977344,1609339487.2106607
10759,230.386031788,230.39524314,1609339487.210714,1609339487.2234378
10760,230.39531701,230.407331936,1609339487.2234938,1609339487.2319808
10761,230.407407214,230.419370862,1609339487.233765,1609339487.2439897
10762,230.41944451,230.428912103,1609339487.2440474,1609339487.2536917
10763,230.428986936,230.439446084,1609339487.2537467,1609339487.2643077
10764,230.439518714,230.452427269,1609339487.2643647,1609339487.2773142
10765,230.452502899,230.461584751,1609339487.277378,1609339487.28762
